Order_id,Quantity,Month,Day_Of_Week,Order_Time,Unit_Price,Total_Sales,pizza_size,pizza_category,pizza_name
3,3,Mar,Thu,20,53.849999999999994,53.849999999999994,L,Veggie,The Four Cheese Pizza
2,2,Jun,Sun,19,41.0,41.0,L,Classic,The Napolitana Pizza
1,1,Feb,Mon,15,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
1,1,May,Sun,13,20.25,20.25,L,Supreme,The Calabrese Pizza
2,2,Jan,Mon,18,25.0,25.0,S,Veggie,The Spinach Pesto Pizza
1,1,Mar,Sat,17,16.25,16.25,M,Supreme,The Sicilian Pizza
1,1,May,Sun,16,16.5,16.5,M,Supreme,The Italian Supreme Pizza
2,2,Mar,Wed,13,33.0,33.0,L,Classic,The Hawaiian Pizza
2,2,Mar,Wed,20,33.5,33.5,M,Chicken,The Chicken Alfredo Pizza
1,1,May,Fri,17,16.5,16.5,M,Supreme,The Italian Supreme Pizza
2,2,Jun,Mon,20,22.0,22.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,May,Fri,22,9.75,9.75,S,Classic,The Pepperoni Pizza
2,2,Jun,Tue,12,24.0,24.0,S,Veggie,The Mediterranean Pizza
1,1,Mar,Sun,18,12.0,12.0,S,Classic,The Greek Pizza
2,2,Jan,Sat,19,41.5,41.5,L,Supreme,The Prosciutto and Arugula Pizza
3,3,Mar,Fri,19,48.0,48.0,M,Classic,The Italian Capocollo Pizza
3,3,Mar,Sat,19,62.25,62.25,L,Supreme,The Italian Supreme Pizza
1,2,May,Sat,13,12.5,25.0,S,Supreme,The Pepper Salami Pizza
2,2,Apr,Mon,13,25.0,25.0,M,Classic,The Pepperoni Pizza
2,3,Jun,Sat,14,41.5,62.25,L,Chicken,The Thai Chicken Pizza
2,2,Oct,Thu,16,41.5,41.5,L,Chicken,The Thai Chicken Pizza
1,1,Sep,Mon,11,16.0,16.0,M,Veggie,The Mexicana Pizza
1,1,Nov,Thu,11,12.0,12.0,S,Classic,The Big Meat Pizza
3,3,Jun,Sun,16,53.849999999999994,53.849999999999994,L,Veggie,The Four Cheese Pizza
1,1,Sep,Sun,16,10.5,10.5,S,Classic,The Hawaiian Pizza
1,1,Nov,Mon,12,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
2,2,Oct,Sun,15,33.0,33.0,L,Classic,The Hawaiian Pizza
3,3,Oct,Thu,16,49.5,49.5,M,Supreme,The Prosciutto and Arugula Pizza
2,2,Nov,Wed,12,41.5,41.5,L,Supreme,The Italian Supreme Pizza
2,2,Sep,Tue,11,24.0,24.0,S,Classic,The Big Meat Pizza
2,2,Sep,Thu,11,24.0,24.0,S,Veggie,The Vegetables + Vegetables Pizza
2,2,Sep,Tue,12,41.5,41.5,L,Supreme,The Spicy Italian Pizza
1,1,Oct,Sat,21,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
1,1,Dec,Fri,11,16.5,16.5,L,Classic,The Hawaiian Pizza
1,1,Jun,Sun,19,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,2,Jul,Fri,20,32.0,32.0,M,Veggie,The Spinach and Feta Pizza
1,1,Aug,Tue,16,20.5,20.5,L,Classic,The Greek Pizza
1,1,Sep,Sun,14,20.75,20.75,L,Supreme,The Pepper Salami Pizza
2,2,Nov,Mon,15,51.0,51.0,XL,Classic,The Greek Pizza
1,1,Nov,Sun,15,16.75,16.75,M,Chicken,The Thai Chicken Pizza
4,4,Dec,Tue,13,83.0,83.0,L,Supreme,The Spicy Italian Pizza
3,4,Aug,Mon,13,36.0,48.0,S,Veggie,The Vegetables + Vegetables Pizza
2,2,Sep,Thu,12,41.5,41.5,L,Supreme,The Spicy Italian Pizza
2,2,Aug,Tue,20,33.5,33.5,M,Chicken,The California Chicken Pizza
2,2,Sep,Thu,13,29.5,29.5,M,Veggie,The Four Cheese Pizza
1,2,Sep,Fri,11,18.5,37.0,L,Veggie,The Five Cheese Pizza
1,1,Nov,Wed,12,16.0,16.0,M,Classic,The Napolitana Pizza
1,1,Oct,Thu,15,20.75,20.75,L,Supreme,The Pepper Salami Pizza
1,1,Aug,Mon,11,20.75,20.75,L,Supreme,The Soppressata Pizza
1,1,Jun,Wed,21,20.75,20.75,L,Supreme,The Spicy Italian Pizza
3,4,Dec,Sat,12,36.0,48.0,S,Classic,The Big Meat Pizza
1,1,Aug,Fri,20,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
2,2,Oct,Fri,13,41.0,41.0,L,Classic,The Italian Capocollo Pizza
2,2,Oct,Wed,12,33.0,33.0,M,Supreme,The Prosciutto and Arugula Pizza
1,1,Oct,Thu,11,17.95,17.95,L,Veggie,The Four Cheese Pizza
1,1,Jun,Mon,19,12.0,12.0,S,Classic,The Classic Deluxe Pizza
3,3,Oct,Sat,12,48.0,48.0,M,Classic,The Italian Capocollo Pizza
1,1,Oct,Wed,13,12.25,12.25,S,Supreme,The Sicilian Pizza
2,2,Aug,Sat,16,25.5,25.5,S,Chicken,The California Chicken Pizza
1,1,Aug,Sat,16,20.5,20.5,L,Classic,The Greek Pizza
1,1,Jun,Mon,17,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
1,1,Nov,Sat,21,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
2,2,Jul,Sat,16,41.5,41.5,L,Supreme,The Pepper Salami Pizza
1,1,Jul,Thu,15,15.25,15.25,L,Classic,The Pepperoni Pizza
1,1,Nov,Sat,18,20.75,20.75,L,Supreme,The Spicy Italian Pizza
1,1,Jul,Thu,22,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
2,2,Jun,Mon,14,33.5,33.5,M,Veggie,The Italian Vegetables Pizza
1,1,Oct,Wed,11,16.0,16.0,M,Classic,The Napolitana Pizza
2,2,Sep,Sat,22,19.5,19.5,S,Classic,The Pepperoni Pizza
2,2,Sep,Thu,17,41.5,41.5,L,Supreme,The Italian Supreme Pizza
1,1,Nov,Tue,17,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
2,2,Nov,Fri,13,24.0,24.0,S,Classic,The Classic Deluxe Pizza
1,1,Jul,Fri,18,20.75,20.75,L,Supreme,The Italian Supreme Pizza
2,2,Nov,Mon,20,33.0,33.0,M,Supreme,The Italian Supreme Pizza
2,2,Dec,Thu,14,19.5,19.5,S,Classic,The Pepperoni Pizza
1,1,Dec,Fri,18,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
1,1,Dec,Mon,17,20.5,20.5,L,Classic,The Greek Pizza
1,1,Dec,Mon,16,20.75,20.75,L,Supreme,The Italian Supreme Pizza
2,2,Dec,Wed,17,33.5,33.5,M,Chicken,The Barbecue Chicken Pizza
3,4,Jun,Tue,13,62.25,83.0,L,Chicken,The California Chicken Pizza
1,1,Feb,Fri,17,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
1,1,Jun,Tue,11,12.0,12.0,S,Classic,The Italian Capocollo Pizza
1,1,Feb,Sun,15,12.5,12.5,S,Supreme,The Pepper Salami Pizza
2,2,Apr,Wed,13,32.0,32.0,M,Veggie,The Mexicana Pizza
3,3,Feb,Tue,12,61.5,61.5,L,Classic,The Napolitana Pizza
1,1,May,Fri,21,16.0,16.0,M,Classic,The Greek Pizza
1,1,Mar,Thu,16,20.75,20.75,L,Supreme,The Pepper Salami Pizza
3,3,Feb,Wed,18,60.75,60.75,L,Veggie,The Mexicana Pizza
1,1,Mar,Sat,21,20.25,20.25,L,Supreme,The Sicilian Pizza
1,1,Apr,Thu,14,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,Feb,Sat,16,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,Feb,Sat,18,16.0,16.0,M,Veggie,The Mediterranean Pizza
2,2,Apr,Thu,14,22.0,22.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,Jan,Sat,18,16.0,16.0,M,Veggie,The Mediterranean Pizza
1,1,Jun,Thu,12,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,May,Mon,17,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
2,2,Feb,Wed,11,24.0,24.0,S,Classic,The Big Meat Pizza
2,2,May,Mon,12,41.5,41.5,L,Chicken,The Thai Chicken Pizza
1,1,Jan,Fri,11,13.25,13.25,M,Classic,The Hawaiian Pizza
1,1,Jan,Tue,15,20.75,20.75,L,Supreme,The Italian Supreme Pizza
1,1,Mar,Thu,19,12.0,12.0,S,Veggie,The Mediterranean Pizza
1,1,May,Sat,13,16.0,16.0,M,Veggie,The Green Garden Pizza
1,1,Apr,Fri,17,16.25,16.25,M,Supreme,The Calabrese Pizza
1,1,Feb,Sun,22,20.5,20.5,L,Classic,The Classic Deluxe Pizza
1,1,Jun,Sat,15,16.5,16.5,L,Classic,The Hawaiian Pizza
1,1,Jan,Wed,12,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,2,May,Sun,22,41.5,41.5,L,Supreme,The Italian Supreme Pizza
1,1,Feb,Mon,14,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
2,2,Jun,Fri,14,21.0,21.0,S,Classic,The Hawaiian Pizza
2,2,Feb,Sat,18,33.0,33.0,M,Supreme,The Soppressata Pizza
1,1,Feb,Sat,18,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
1,1,Apr,Mon,11,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
1,1,Apr,Thu,18,20.5,20.5,L,Classic,The Italian Capocollo Pizza
1,1,Jun,Sun,12,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
1,1,Jan,Sun,18,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
1,1,Mar,Sat,20,12.0,12.0,S,Classic,The Greek Pizza
1,1,Feb,Sun,18,12.0,12.0,S,Veggie,The Mediterranean Pizza
1,1,Apr,Sat,20,20.5,20.5,L,Classic,The Napolitana Pizza
2,2,May,Fri,12,33.5,33.5,M,Chicken,The Thai Chicken Pizza
1,1,Aug,Fri,17,20.75,20.75,L,Chicken,The Thai Chicken Pizza
2,2,Aug,Fri,21,21.0,21.0,S,Classic,The Hawaiian Pizza
2,2,Oct,Fri,19,24.0,24.0,S,Veggie,The Vegetables + Vegetables Pizza
2,2,Jul,Tue,12,24.0,24.0,S,Classic,The Classic Deluxe Pizza
1,1,Nov,Tue,18,20.5,20.5,L,Classic,The Classic Deluxe Pizza
2,2,Sep,Wed,16,33.0,33.0,M,Supreme,The Prosciutto and Arugula Pizza
4,5,Aug,Tue,19,48.0,60.0,S,Classic,The Big Meat Pizza
1,1,Jun,Mon,20,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
4,4,Jul,Mon,13,83.0,83.0,L,Chicken,The Southwest Chicken Pizza
3,3,Jul,Wed,13,48.0,48.0,M,Veggie,The Spinach and Feta Pizza
3,3,Oct,Sun,17,37.5,37.5,S,Supreme,The Soppressata Pizza
1,1,Nov,Thu,16,12.0,12.0,S,Classic,The Big Meat Pizza
1,1,Sep,Sat,12,20.5,20.5,L,Classic,The Greek Pizza
1,1,Jul,Wed,16,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
1,1,Jul,Tue,16,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,Aug,Wed,14,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
1,1,Aug,Wed,20,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
2,2,Jul,Fri,21,25.5,25.5,S,Chicken,The Southwest Chicken Pizza
1,1,Nov,Fri,13,16.5,16.5,L,Classic,The Hawaiian Pizza
1,1,Sep,Fri,12,9.75,9.75,S,Classic,The Pepperoni Pizza
1,1,Sep,Mon,17,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
1,1,Aug,Thu,17,16.0,16.0,M,Classic,The Classic Deluxe Pizza
1,1,Aug,Mon,11,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
2,2,Jul,Tue,19,33.5,33.5,M,Chicken,The Barbecue Chicken Pizza
1,1,Aug,Fri,17,12.25,12.25,S,Supreme,The Sicilian Pizza
1,1,Dec,Sun,15,20.5,20.5,L,Classic,The Italian Capocollo Pizza
1,1,Nov,Wed,20,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,Jul,Mon,13,16.0,16.0,M,Veggie,The Green Garden Pizza
1,1,Jul,Sat,16,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
1,1,Nov,Wed,13,16.5,16.5,M,Supreme,The Soppressata Pizza
3,3,Aug,Mon,19,62.25,62.25,L,Supreme,The Italian Supreme Pizza
1,1,Jul,Sat,12,20.75,20.75,L,Chicken,The Thai Chicken Pizza
2,2,Sep,Tue,12,25.0,25.0,S,Supreme,The Prosciutto and Arugula Pizza
1,1,Aug,Thu,14,23.65,23.65,S,Supreme,The Brie Carre Pizza
2,2,Dec,Sat,16,33.5,33.5,M,Chicken,The Chicken Alfredo Pizza
1,1,Dec,Sun,11,10.5,10.5,S,Classic,The Hawaiian Pizza
1,1,Dec,Sat,17,12.0,12.0,S,Veggie,The Mexicana Pizza
1,1,Dec,Sat,13,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
2,2,Dec,Thu,15,24.0,24.0,S,Veggie,The Mediterranean Pizza
1,1,Dec,Tue,21,20.25,20.25,L,Veggie,The Mexicana Pizza
3,3,Mar,Tue,19,62.25,62.25,L,Chicken,The Southwest Chicken Pizza
2,2,Jan,Fri,21,41.5,41.5,L,Chicken,The Barbecue Chicken Pizza
1,1,Feb,Wed,20,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
3,3,Mar,Tue,14,61.5,61.5,L,Classic,The Napolitana Pizza
1,1,Mar,Mon,13,20.5,20.5,L,Classic,The Greek Pizza
2,2,Apr,Mon,12,32.0,32.0,M,Classic,The Italian Capocollo Pizza
1,1,May,Thu,12,12.5,12.5,S,Supreme,The Spicy Italian Pizza
1,1,Jan,Mon,17,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
1,1,Apr,Tue,15,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
2,2,Apr,Thu,19,32.5,32.5,M,Supreme,The Sicilian Pizza
1,1,Feb,Tue,19,16.25,16.25,M,Supreme,The Calabrese Pizza
1,1,Apr,Thu,18,16.0,16.0,M,Veggie,The Green Garden Pizza
3,3,Mar,Tue,12,62.25,62.25,L,Supreme,The Italian Supreme Pizza
2,2,May,Fri,17,29.0,29.0,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
4,4,Jun,Mon,13,64.0,64.0,M,Veggie,The Spinach and Feta Pizza
3,3,May,Fri,19,53.849999999999994,53.849999999999994,L,Veggie,The Four Cheese Pizza
2,2,Apr,Wed,13,41.5,41.5,L,Chicken,The Barbecue Chicken Pizza
1,1,Apr,Tue,21,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,Feb,Fri,15,16.75,16.75,M,Chicken,The Chicken Pesto Pizza
1,1,Feb,Wed,21,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
2,2,Feb,Thu,19,37.0,37.0,L,Veggie,The Five Cheese Pizza
4,4,Apr,Wed,12,83.0,83.0,L,Chicken,The Thai Chicken Pizza
1,1,Feb,Sun,21,13.25,13.25,M,Classic,The Hawaiian Pizza
2,2,Feb,Sat,15,24.0,24.0,S,Classic,The Classic Deluxe Pizza
1,1,Apr,Thu,11,16.0,16.0,M,Classic,The Classic Deluxe Pizza
2,2,May,Sun,17,25.0,25.0,S,Supreme,The Prosciutto and Arugula Pizza
2,2,Jan,Sun,14,33.0,33.0,M,Supreme,The Pepper Salami Pizza
2,2,Apr,Fri,21,33.5,33.5,M,Chicken,The California Chicken Pizza
2,2,Feb,Mon,12,41.5,41.5,L,Chicken,The California Chicken Pizza
1,1,Jan,Tue,13,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,May,Sun,18,16.5,16.5,M,Supreme,The Pepper Salami Pizza
1,1,Jan,Sat,16,16.0,16.0,M,Classic,The Greek Pizza
1,1,May,Sat,21,20.25,20.25,L,Veggie,The Mexicana Pizza
2,2,Jan,Sun,13,33.0,33.0,M,Supreme,The Italian Supreme Pizza
1,1,Feb,Tue,12,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
3,3,May,Wed,19,62.25,62.25,L,Chicken,The Thai Chicken Pizza
1,1,Apr,Mon,11,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
2,2,May,Sat,21,41.5,41.5,L,Supreme,The Spicy Italian Pizza
1,1,Apr,Mon,20,16.5,16.5,M,Supreme,The Italian Supreme Pizza
1,1,Mar,Sat,22,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
1,1,Jan,Sat,20,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
3,3,Apr,Fri,12,62.25,62.25,L,Veggie,The Spinach Pesto Pizza
3,3,Jun,Fri,14,45.75,45.75,L,Classic,The Pepperoni Pizza
1,1,Jun,Mon,18,20.25,20.25,L,Veggie,The Mexicana Pizza
3,3,Apr,Thu,18,49.5,49.5,M,Supreme,The Italian Supreme Pizza
1,1,Feb,Tue,16,9.75,9.75,S,Classic,The Pepperoni Pizza
3,3,Jun,Mon,13,48.0,48.0,M,Veggie,The Mexicana Pizza
2,2,Mar,Tue,13,41.5,41.5,L,Supreme,The Spicy Italian Pizza
1,1,Apr,Sun,19,16.5,16.5,L,Classic,The Hawaiian Pizza
2,2,May,Thu,13,41.5,41.5,L,Supreme,The Soppressata Pizza
1,1,Jan,Sat,13,12.5,12.5,S,Supreme,The Soppressata Pizza
1,1,Apr,Wed,19,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
3,3,Mar,Mon,13,49.5,49.5,M,Supreme,The Prosciutto and Arugula Pizza
1,1,Jan,Mon,12,16.5,16.5,M,Supreme,The Italian Supreme Pizza
4,4,Sep,Tue,12,81.0,81.0,L,Veggie,The Mexicana Pizza
3,3,Oct,Wed,18,36.0,36.0,S,Veggie,The Vegetables + Vegetables Pizza
3,3,Aug,Thu,12,62.25,62.25,L,Supreme,The Spicy Italian Pizza
2,2,Sep,Thu,16,25.0,25.0,M,Classic,The Pepperoni Pizza
1,1,Nov,Sat,17,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
2,2,Nov,Wed,12,19.5,19.5,S,Classic,The Pepperoni Pizza
1,1,Sep,Sat,14,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
2,2,Sep,Thu,17,24.0,24.0,S,Classic,The Classic Deluxe Pizza
1,1,Aug,Sun,11,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
3,3,Dec,Tue,13,49.5,49.5,M,Supreme,The Italian Supreme Pizza
2,2,Aug,Fri,13,40.5,40.5,L,Veggie,The Mexicana Pizza
2,2,Oct,Fri,22,30.5,30.5,L,Classic,The Pepperoni Pizza
2,2,Jul,Wed,19,33.0,33.0,M,Supreme,The Italian Supreme Pizza
1,1,Sep,Wed,11,12.0,12.0,S,Classic,The Napolitana Pizza
3,3,Jul,Mon,12,36.0,36.0,S,Classic,The Classic Deluxe Pizza
1,1,Jul,Tue,18,12.75,12.75,S,Chicken,The Southwest Chicken Pizza
1,1,Jul,Fri,17,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
1,1,Nov,Mon,13,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,Jun,Mon,11,20.75,20.75,L,Supreme,The Italian Supreme Pizza
2,2,Sep,Wed,18,21.0,21.0,S,Classic,The Hawaiian Pizza
1,1,Sep,Wed,21,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
1,1,Oct,Sun,14,21.0,21.0,L,Veggie,The Italian Vegetables Pizza
2,2,Nov,Sun,13,25.0,25.0,S,Supreme,The Prosciutto and Arugula Pizza
5,5,Oct,Thu,20,103.75,103.75,L,Chicken,The Southwest Chicken Pizza
1,1,Nov,Wed,11,16.5,16.5,L,Classic,The Hawaiian Pizza
1,1,Jun,Sun,20,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,Nov,Wed,16,20.75,20.75,L,Supreme,The Soppressata Pizza
1,1,Sep,Thu,11,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,Oct,Sun,21,20.75,20.75,L,Chicken,The Thai Chicken Pizza
4,4,Dec,Thu,18,48.0,48.0,S,Classic,The Big Meat Pizza
1,1,Dec,Wed,14,14.75,14.75,M,Veggie,The Four Cheese Pizza
2,2,Aug,Sat,18,41.5,41.5,L,Chicken,The California Chicken Pizza
1,1,Jul,Wed,14,9.75,9.75,S,Classic,The Pepperoni Pizza
1,1,Oct,Tue,18,16.75,16.75,M,Chicken,The Chicken Pesto Pizza
1,1,Sep,Tue,17,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
1,1,Jul,Wed,21,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
1,1,Dec,Thu,13,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
1,1,Dec,Tue,16,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
1,1,Dec,Thu,17,12.75,12.75,S,Chicken,The Thai Chicken Pizza
3,3,Dec,Mon,12,48.0,48.0,M,Veggie,The Spinach and Feta Pizza
1,2,Dec,Wed,11,17.95,35.9,L,Veggie,The Four Cheese Pizza
1,1,Jul,Fri,20,20.5,20.5,L,Classic,The Classic Deluxe Pizza
1,1,Mar,Wed,14,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
1,1,Nov,Mon,13,16.5,16.5,M,Supreme,The Italian Supreme Pizza
1,1,Mar,Mon,17,12.5,12.5,S,Supreme,The Pepper Salami Pizza
1,1,Mar,Thu,12,18.5,18.5,L,Veggie,The Five Cheese Pizza
3,3,Jun,Mon,12,62.25,62.25,L,Chicken,The California Chicken Pizza
2,3,Jan,Tue,11,40.5,60.75,L,Supreme,The Sicilian Pizza
2,2,Feb,Tue,18,33.0,33.0,M,Supreme,The Prosciutto and Arugula Pizza
3,3,Mar,Sat,17,53.849999999999994,53.849999999999994,L,Veggie,The Four Cheese Pizza
1,1,Feb,Sun,20,9.75,9.75,S,Classic,The Pepperoni Pizza
1,1,Feb,Tue,17,16.0,16.0,M,Veggie,The Mexicana Pizza
3,3,May,Mon,12,49.5,49.5,M,Supreme,The Italian Supreme Pizza
1,1,Jan,Sun,16,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
3,3,Mar,Sat,19,48.75,48.75,M,Supreme,The Sicilian Pizza
2,2,Feb,Fri,14,41.5,41.5,L,Chicken,The Thai Chicken Pizza
1,1,Jan,Wed,12,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
1,1,May,Thu,13,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
1,1,Jan,Fri,15,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
3,3,Jun,Mon,12,49.5,49.5,M,Supreme,The Pepper Salami Pizza
2,2,Apr,Thu,13,41.5,41.5,L,Chicken,The California Chicken Pizza
2,2,Mar,Tue,17,41.5,41.5,L,Chicken,The Barbecue Chicken Pizza
2,2,Apr,Thu,22,41.5,41.5,L,Chicken,The Southwest Chicken Pizza
1,1,May,Mon,21,20.75,20.75,L,Supreme,The Spicy Italian Pizza
3,3,Mar,Mon,14,62.25,62.25,L,Supreme,The Spicy Italian Pizza
1,1,Jan,Wed,11,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
1,1,Apr,Fri,14,12.25,12.25,S,Supreme,The Sicilian Pizza
1,1,Feb,Mon,11,12.0,12.0,S,Classic,The Greek Pizza
1,1,Apr,Sat,10,16.0,16.0,M,Classic,The Italian Capocollo Pizza
1,1,May,Sat,17,25.5,25.5,XL,Classic,The Greek Pizza
3,3,Mar,Mon,19,36.0,36.0,S,Classic,The Big Meat Pizza
1,1,Feb,Thu,18,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
2,2,Feb,Tue,14,32.0,32.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,Jun,Tue,14,12.25,12.25,S,Supreme,The Sicilian Pizza
3,4,Apr,Sun,15,61.5,82.0,L,Classic,The Italian Capocollo Pizza
1,1,Jun,Tue,12,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
2,2,Jun,Wed,17,40.5,40.5,L,Supreme,The Sicilian Pizza
1,1,Mar,Tue,12,16.0,16.0,M,Classic,The Italian Capocollo Pizza
2,2,May,Sun,12,41.5,41.5,L,Supreme,The Spicy Italian Pizza
3,3,Mar,Wed,17,36.0,36.0,S,Classic,The Big Meat Pizza
2,2,May,Thu,18,24.0,24.0,S,Classic,The Napolitana Pizza
2,2,Jan,Fri,20,29.5,29.5,M,Veggie,The Four Cheese Pizza
3,3,Jun,Tue,21,60.75,60.75,L,Veggie,The Spinach and Feta Pizza
1,1,Mar,Tue,15,12.75,12.75,S,Veggie,The Italian Vegetables Pizza
2,2,Jan,Wed,12,33.0,33.0,M,Supreme,The Italian Supreme Pizza
1,1,Mar,Sun,13,16.0,16.0,M,Veggie,The Green Garden Pizza
2,2,Jan,Mon,16,21.0,21.0,S,Classic,The Hawaiian Pizza
2,2,Jun,Thu,13,32.0,32.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,Jun,Tue,13,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
1,1,Feb,Thu,13,13.25,13.25,M,Classic,The Hawaiian Pizza
1,1,Feb,Fri,12,16.0,16.0,M,Classic,The Italian Capocollo Pizza
2,2,May,Sat,17,33.5,33.5,M,Chicken,The Chicken Alfredo Pizza
3,3,Feb,Sat,17,53.849999999999994,53.849999999999994,L,Veggie,The Four Cheese Pizza
1,1,Feb,Thu,14,20.75,20.75,L,Chicken,The Thai Chicken Pizza
1,1,Jan,Sun,21,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
1,1,May,Mon,20,12.5,12.5,S,Supreme,The Spicy Italian Pizza
1,1,Sep,Thu,17,23.65,23.65,S,Supreme,The Brie Carre Pizza
1,1,Jul,Sun,19,16.5,16.5,M,Supreme,The Spicy Italian Pizza
1,1,Aug,Fri,12,12.0,12.0,S,Classic,The Greek Pizza
3,3,Sep,Tue,17,36.0,36.0,S,Veggie,The Green Garden Pizza
3,3,Aug,Mon,16,48.0,48.0,M,Veggie,The Mexicana Pizza
1,1,Jul,Sun,12,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
2,2,Sep,Mon,16,41.5,41.5,L,Chicken,The Thai Chicken Pizza
1,2,Aug,Wed,12,12.75,25.5,S,Chicken,The California Chicken Pizza
1,1,Oct,Fri,16,12.0,12.0,S,Classic,The Classic Deluxe Pizza
1,1,Oct,Wed,11,16.0,16.0,M,Classic,The Classic Deluxe Pizza
3,3,Sep,Mon,12,50.25,50.25,M,Chicken,The Southwest Chicken Pizza
1,1,Sep,Sun,16,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
1,1,Nov,Sat,12,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
3,3,Nov,Thu,18,62.25,62.25,L,Supreme,The Italian Supreme Pizza
2,2,Dec,Fri,19,33.5,33.5,M,Chicken,The California Chicken Pizza
3,3,Jul,Mon,14,31.5,31.5,S,Classic,The Hawaiian Pizza
2,2,Aug,Fri,18,41.0,41.0,L,Classic,The Greek Pizza
3,4,Nov,Thu,15,55.5,74.0,L,Veggie,The Five Cheese Pizza
1,1,Oct,Thu,14,12.0,12.0,S,Veggie,The Mediterranean Pizza
4,4,Jul,Thu,12,82.0,82.0,L,Classic,The Italian Capocollo Pizza
1,1,Sep,Sat,15,23.65,23.65,S,Supreme,The Brie Carre Pizza
2,2,Oct,Wed,20,33.0,33.0,M,Supreme,The Spicy Italian Pizza
